1,-7.48435366790831,43.1578864960038,428
2,-7.50027084310296,42.4751464893447,645
3,-8.06949119668093,43.4399964898316,372
4,-8.12700937900466,43.0079918185593,480
5,-4.07731688110919,37.5791234559112,645
6,-2.95421624205356,38.304754179524,510
7,-3.06047985629403,37.7492400660346,793
8,-3.77013562595459,37.8924342102368,299
9,-3.33300085358184,37.8805123117116,488
10,-4.00667932715083,37.9507093752731,267
11,-3.64848988117718,38.0607150757467,443
12,-3.59518690253249,37.9182614021145,436
13,-4.12959782442874,38.0580493692246,208
14,-2.92893332469297,37.6738105200588,893
15,-3.23442345596485,38.0813862779303,822
16,-3.22924048041331,37.8596965075295,509
17,-3.08173410984428,38.031155962672,571
18,-3.68828908160576,37.9906132783339,291
19,-3.24270794965298,37.9762347270802,536
20,-3.29939697485262,37.9447300886642,358
21,-3.19928302853009,38.065300226494,650
22,-2.99204644037453,36.748542556722,42
23,-2.40185856966876,36.8369061648428,22
24,-2.83761898269613,37.1584200718208,971
25,-2.70329898107798,36.7892621575487,142
26,-2.15658826109293,36.9523709041628,182
27,-2.30126595748951,37.0932829761471,435
28,-2.45846237343005,37.3803703458423,796
29,-1.76919612822574,37.3910055411559,185
30,-4.44396885050121,37.9993539144008,90
31,-4.30494038517591,37.6935068339169,334
32,-5.20869042347461,38.2557536026333,523
33,-4.80024640263406,37.8624863070429,117
34,-4.50283149942273,37.9158302153812,165
35,-5.15916880641829,37.7216356628455,157
36,-4.42967059333858,37.5000697832462,547
37,-5.11424665805632,38.4981660453239,543
38,-5.22605386894569,37.7275283139643,55
39,-4.88428490975346,37.5242615356636,207
40,-3.68356921518172,36.7414862209554,14
41,-2.76641916172485,37.5662052139975,814
42,-3.18274608904959,36.9249637339002,950
43,-3.63731860275876,37.1739263135293,630
44,-3.55023047398452,37.4183770923771,935
45,-3.14866238715699,37.19237636479,1212
46,-4.13709878621056,37.1712747825152,487
47,-3.59906135995398,37.0206150011393,781
48,-3.77215529130269,37.2636056438194,594
49,-2.38048541059866,37.877965241078,1110
50,-4.15274214627762,36.9921004842265,905
51,-4.42923402282589,37.07874236061,516
52,-4.67713692383848,36.7187590288628,95
53,-4.55958435616054,36.7309579898157,60
54,-4.5018447152914,36.6757238876871,32
55,-4.53660112374683,36.7582806388763,68
56,-4.71413775728085,36.7684469246811,84
57,-4.83484858984319,37.1401983751328,464
58,-4.13058192599971,36.7980598968574,49
59,-1.30802572138019,42.269246127811,438
60,-1.2475008181154,42.1775124773561,379
61,-1.19474636340221,42.0995938945924,317
62,-0.934665853272392,42.097691749347,409
63,-1.14155315623844,42.0020820834829,361
64,-1.32915467916819,41.9231265081844,253
65,-0.719130441536077,42.5664315815184,666
66,-0.729924215592777,41.9947399684705,363
67,-0.376382583165817,42.1073346925315,420
68,-0.506230250188025,41.9712558025429,361
69,-0.354711174208206,41.94456459129,312
70,-0.135959707594675,41.9498038396109,415
71,-0.256010783123324,41.8858349491284,312
72,-0.336603478342422,41.7882462637303,368
73,-0.175341890388643,41.7732424487669,283
74,-2.6558013953011,39.2680813934003,677
75,-1.10652966751905,38.9051390962493,698
76,-1.71237204193594,38.4874837317643,579
77,-1.90003757286304,38.9514304215936,677
78,-1.49579630500955,38.6248484450015,682
79,-1.75291198846027,38.8011508080011,872
80,-2.01310928958711,39.1017001564198,722
81,-1.76849418685449,39.1668630228535,695
82,-0.977651137953474,38.7366627404077,531
83,-3.35570958888026,39.0980535681276,690
84,-4.22894904782727,39.235388780743,615
85,-3.98845650264332,39.0440257213044,662
86,-3.62016318583803,38.9513437066274,710
87,-2.7984255378859,38.8397408755771,647
88,-3.05644155199526,39.0780369379584,727
89,-3.32920550987183,39.3810033393421,659
90,-3.69169929005624,39.0103888796306,622
91,-3.94708801234459,39.0327267306325,640
92,-3.35236183144679,39.1247908027694,652
93,-2.88053943524858,38.6989015557627,887
94,-2.86214456348807,38.6963489964286,978
95,-2.75839980989944,39.4749923303589,720
96,-2.09039631319073,39.4566744167992,728
97,-2.93530403980712,40.1168899799748,707
98,-1.64866827534386,40.0303823357137,1053
99,-1.84564981116905,39.406540527323,820
100,-2.14024892314281,40.1544034658476,940
101,-3.01262203471296,40.5323350162993,759
102,-3.2459545804981,40.5926228346842,664
103,-2.98559275769324,40.211237109423,589
104,-3.20857088130193,40.6826492284805,692
105,-3.20096570204575,40.668203690209,676
106,-4.6981144302878,39.9599257143081,400
107,-4.96767972751433,39.8718787468727,387
108,-4.65513398868948,39.7247633568365,725
109,-5.13949861416969,39.815980195736,371
110,-3.97689089735163,40.058181845039,609
111,-3.33300540873622,40.0368109800348,573
112,-4.40255020535177,39.8339086465072,432
113,-3.1347472141533,39.6109085644075,698
114,-4.76537196021665,40.9967936669664,921
115,-4.90461031702994,40.597376624243,1128
116,-5.53475964490418,40.3971460141522,1024
117,-3.22032628485447,42.9877589704798,491
118,-2.69023552549246,42.719373679452,562
119,-6.73304075461845,42.5503762917144,463
120,-5.44634503710235,42.5122095729447,791
121,-5.51077101556085,42.3783311056305,772
122,-5.73115149783471,42.2643988379404,776
123,-5.86175336741498,42.2007420112606,750
124,-5.88263612956554,42.4631757403423,818
125,-5.80027396051753,42.4386004396587,850
126,-5.0060863588897,42.3690600350241,839
127,-5.34500991989132,42.4531655698629,879
128,-4.29981512784995,42.0394808844352,741
129,-4.50832412603951,41.952107995122,737
130,-4.76746773994323,42.0901855423998,742
131,-4.59826334494635,42.2556048480893,804
132,-4.31083760758605,42.5484994621659,810
133,-4.77636652391835,42.5254590156688,916
134,-4.55825059350861,42.5758131185584,885
135,-6.49231502561881,40.6180886252983,635
136,-5.49281444677704,41.0040504763533,815
137,-5.39312812014561,41.0472818194031,847
138,-5.52529555429954,40.7687698195661,816
139,-4.29916012277415,41.2871579776826,812
140,-4.48638333287085,41.1406013436592,802
141,-2.55599091748511,41.4829365962437,947
142,-3.22011021226547,41.5354207303688,852
143,-5.30040189170103,42.1720092535576,749
144,-5.2671298589743,41.2190734908114,774
145,-4.71724854633543,41.2923620417065,740
146,-4.0910257723671,41.7539743675758,800
147,-4.98901900041573,41.5094569648789,671
148,-4.28355322391909,41.6623393302973,740
149,-5.02976189265421,41.888908441564,739
150,-4.74019791242885,41.6257896616988,714
151,-4.90434636745132,41.3196549628479,726
152,-4.98143899027792,41.4058019638346,751
153,-5.82127609227418,42.0140372887373,707
154,-5.66980502283839,41.4965888871716,656
155,-5.40641054311259,41.8249733120421,686
156,-5.90735413166142,41.779877354312,699
157,-5.64429380074516,41.9350864879925,695
158,-1.72208367447849,42.8117212927883,396
159,-1.74601467807534,42.6883519722743,444
160,-1.27436734773147,42.667186600921,484
161,-2.17060574268263,42.657524331059,469
162,-1.7894910209781,42.5854096493829,353
163,-1.31501033300272,42.5601686418984,421
164,-1.6105111598904,42.5147922284524,447
165,-1.80746670831639,42.5131118451187,343
166,-1.97496729774727,42.5054927067675,354
167,-2.2966238389451,42.4813511834494,375
168,-1.64726633206117,42.4394581703109,375
169,-1.79110566267994,42.4246660607233,290
170,-1.48602881526837,42.3866222830629,393
171,-1.61401138787745,42.3633581464626,312
172,-2.04990679915564,42.363818767506,307
173,-1.51627969189056,42.2993009563682,425
174,-1.80427825674599,42.2788541573219,371
175,-1.6543363906265,42.2661782503739,298
176,-1.71696838992667,42.2096535425664,267
177,-1.83850260864926,42.1174731016988,392
178,-1.56799069094716,42.0693664037232,258
179,-1.84008721286631,42.0497794316918,450
180,-1.72135625013003,42.0380795671686,330
181,-1.64206295972688,42.0001344983011,338
182,-2.18191434036818,42.5430538738584,419
183,-2.12398685503834,42.4772077429745,438
184,0.170422891054966,42.3922338851335,562
185,0.113770628264548,42.0150507538395,410
186,0.127356587106032,41.9415197785289,304
187,0.148824473230281,41.8237574370833,246
188,0.0742140059795697,41.7428278759294,227
189,0.305202938576847,41.884758232838,315
190,0.378184135453295,41.782809181127,221
191,-6,36.75,60
192,-6.11666666666667,36.3333333333333,26
193,-6.38333333333333,36.75,7
194,-6,36.6333333333333,32
195,-5.38333333333333,36.4,53
196,-6.15,36.6166666666667,20
197,-6.28333333333333,36.8333333333333,22
198,-5.83333333333333,36.2833333333333,24
199,-5.61666666666667,36.8333333333333,171
200,-6.26666666666667,37.15,4
201,-5.06666666666667,37.5833333333333,125
202,-6.05,37.5,191
203,-5.95,37.5,11
204,-5.93333333333333,37.1833333333333,21
205,-5.58333333333333,37.4,79
206,-6.11666666666667,37.1,35
207,-5.21666666666667,37.5166666666667,188
208,-6.11666666666667,37.2166666666667,25
209,-6.03333333333333,37.0666666666667,41
210,-5.91666666666667,37.45,37
211,-5.88333333333333,37.0166666666667,25
212,-6.11666666666667,36.9666666666667,25
213,-5.53333333333333,37.65,68
214,-5.66666666666667,37.1666666666667,90
215,-5.13333333333333,37.25,214
216,-5.33333333333333,37.2166666666667,229
217,-6.25,37.4166666666667,88
218,-6.46666666666667,37.15,18
219,-6.93333333333333,37.95,299
220,-6.58333333333333,37.65,406
221,-7.01666666666667,37.3166666666667,52
222,-7.05,37.4,169
223,-6.8,37.2333333333333,63
224,-6.78333333333333,37.2333333333333,63
225,-6.53333333333333,37.3666666666667,192
226,-7.23333333333333,37.55,288
227,-7.23333333333333,37.2333333333333,74
228,-6.78333333333333,37.1333333333333,87
229,-6.73333333333333,37.3333333333333,52
230,-5.25,38.9833333333333,500
231,-5.73333333333333,39.1,290
232,-5.85,38.95,260
233,-5.85,38.95,267
234,-6.11666666666667,39.15,186
235,-5.93333333333333,38.5833333333333,200
236,-6.66666666666667,38.85,186
237,-6.45,38.85,220
238,-6.33333333333333,38.9,265
239,-6.18333333333333,38.85,266
240,-7.1,38.6666666666667,202
241,-6.68333333333333,38.6666666666667,385
242,-5.65,38.6333333333333,459
243,-5.43333333333333,38.5833333333333,499
244,-6.33333333333333,39.55,406
245,-6.76666666666667,38.3166666666667,261
246,-6.3,38.2333333333333,600
247,-5.66666666666667,38.25,540
248,-6.25,40.2833333333333,574
249,-5.91666666666667,40.2333333333333,596
250,-6.03333333333333,40.2333333333333,383
251,-6.65,40.0666666666667,252
252,-5.65,40.1166666666667,508
253,-5.6,39.9833333333333,277
254,-5.86666666666667,40.0166666666667,235
255,-6.23333333333333,40,262
256,-5.45,39.85,309
257,-5.68333333333333,39.8833333333333,274
258,-6.21666666666667,39.85,541
259,-6.88333333333333,39.7166666666667,327
260,-6.33333333333333,39.3666666666667,382
261,-5.75,39.4166666666667,625
262,-5.31666666666667,39.45,740
263,-5.61666666666667,39.1333333333333,297
264,-0.783333333333333,38.1,7
265,-0.0333333333333333,38.6,83
266,-0.116666666666667,38.65,259
267,-0.766666666666667,38.6833333333333,601
268,-0.666666666666667,38.5833333333333,680
269,-0.8,38.15,5
270,-0.8,38.2333333333333,122
271,0.1,38.8333333333333,13
272,-0.683333333333333,38.2666666666667,88
273,-0.716666666666667,38.3666666666667,222
274,0,38.8166666666667,36
275,-0.95,38.1666666666667,85
276,-0.783333333333333,37.85,17
277,-1.03333333333333,38.4,613
278,-0.333333333333333,38.7833333333333,439
279,-0.216666666666667,38.5,32
280,-0.85,38.6333333333333,573
281,0.416666666666667,40.4166666666667,15
282,-0.0833333333333333,39.8833333333333,17
283,-0.133333333333333,40,178
284,-0.15,39.85,17
285,-0.25,39.95,192
286,0.133333333333333,40.1333333333333,8
287,0.333333333333333,40.6,246
288,-0.483333333333333,39.85,340
289,-0.216666666666667,39.8166666666667,120
290,-0.1,39.9333333333333,44
291,-0.433333333333333,39.1833333333333,24
292,-0.25,39.7333333333333,36
293,-0.416666666666667,39.2833333333333,19
294,-0.666666666666667,39.05,270
295,-1.16666666666667,39.4166666666667,587
296,-0.433333333333333,39.1166666666667,25
297,-0.433333333333333,39.1166666666667,25
298,-0.516666666666667,39.2166666666667,51
299,-0.516666666666667,39.2166666666667,51
300,-0.683333333333333,39.4833333333333,225
301,-0.883333333333333,39.65,523
302,-0.233333333333333,38.9666666666667,102
303,-0.583333333333333,39.6166666666667,178
304,-0.35,38.9333333333333,297
305,-0.45,39.4833333333333,108
306,-0.383333333333333,39.5333333333333,34
307,-0.383333333333333,39.5333333333333,34
308,-0.65,38.9333333333333,255
309,-0.716666666666667,39.6,201
310,-0.45,39.35,47
311,-0.366666666666667,39.1833333333333,11
312,-1.1,39.4833333333333,648
313,-0.266666666666667,39.6666666666667,51
314,-0.266666666666667,39.0666666666667,51
315,-0.7,39.3833333333333,277
316,-0.2,38.8833333333333,132
317,-0.5,39.0666666666667,34
318,-3.6,40.0166666666667,551
319,-3.43333333333333,40.3,648
320,-3.4,40.1333333333333,749
321,-3.15,40.1166666666667,559
322,-3.56666666666667,40.2,515
323,-4.3,40.2666666666667,513
